1,0,0,-0.148550725,-0.076086957,-0.217391304,-0.253623188,-0.112318841,-0.380434783,0.014492754,-0.438405797,-0.177536232,-0.507246377,-0.188405797,-0.746376812,-0.184782609,-0.884057971,-0.177536232,-1,-0.050724638,-0.47826087,-0.018115942,-0.576086957,-0.050724638,-0.434782609,-0.076086957,-0.333333333,0.061594203,-0.423913043,0.06884058,-0.471014493,0.014492754,-0.31884058,-0.014492754,-0.239130435,0.155797101,-0.351449275,0.137681159,-0.387681159,0.076086957,-0.27173913,0.039855072,-0.206521739
1,0,0,-0.143884892,-0.082733813,-0.215827338,-0.262589928,-0.111510791,-0.395683453,0.007194245,-0.464028777,-0.154676259,-0.492805755,-0.161870504,-0.737410072,-0.154676259,-0.881294964,-0.147482014,-1,-0.028776978,-0.464028777,-0.017985612,-0.543165468,-0.050359712,-0.399280576,-0.068345324,-0.298561151,0.082733813,-0.413669065,0.068345324,-0.449640288,0.017985612,-0.298561151,-0.003597122,-0.21942446,0.183453237,-0.341726619,0.147482014,-0.388489209,0.089928058,-0.28057554,0.068345324,-0.21942446
1,0,0,-0.137681159,-0.072463768,-0.239130435,-0.246376812,-0.15942029,-0.376811594,-0.036231884,-0.427536232,-0.130434783,-0.496376812,-0.155797101,-0.739130435,-0.155797101,-0.880434783,-0.152173913,-1,0,-0.474637681,-0.02173913,-0.557971014,-0.061594203,-0.402173913,-0.076086957,-0.297101449,0.115942029,-0.427536232,0.072463768,-0.467391304,0.02173913,-0.297101449,0.003623188,-0.206521739,0.221014493,-0.358695652,0.177536232,-0.416666667,0.126811594,-0.307971014,0.115942029,-0.246376812
1,0,0,-0.136200717,-0.071684588,-0.250896057,-0.23655914,-0.193548387,-0.365591398,-0.068100358,-0.422939068,-0.129032258,-0.516129032,-0.150537634,-0.745519713,-0.150537634,-0.88172043,-0.143369176,-1,0.003584229,-0.501792115,-0.046594982,-0.58781362,-0.082437276,-0.440860215,-0.093189964,-0.340501792,0.11827957,-0.451612903,0.043010753,-0.458781362,-0.007168459,-0.290322581,-0.017921147,-0.200716846,0.229390681,-0.383512545,0.150537634,-0.401433692,0.107526882,-0.29390681,0.107526882,-0.23655914
1,0,0,-0.138297872,-0.067375887,-0.255319149,-0.230496454,-0.20212766,-0.361702128,-0.078014184,-0.421985816,-0.120567376,-0.514184397,-0.15248227,-0.74822695,-0.156028369,-0.882978723,-0.14893617,-1,0.007092199,-0.507092199,-0.056737589,-0.570921986,-0.092198582,-0.404255319,-0.095744681,-0.294326241,0.120567376,-0.464539007,0.035460993,-0.460992908,-0.010638298,-0.287234043,-0.021276596,-0.195035461,0.223404255,-0.397163121,0.138297872,-0.40070922,0.09929078,-0.290780142,0.102836879,-0.237588652
1,0,0,-0.141843972,-0.074468085,-0.258865248,-0.230496454,-0.216312057,-0.368794326,-0.088652482,-0.425531915,-0.09929078,-0.521276596,-0.131205674,-0.74822695,-0.141843972,-0.882978723,-0.141843972,-1,0.028368794,-0.514184397,-0.060283688,-0.578014184,-0.106382979,-0.418439716,-0.117021277,-0.308510638,0.138297872,-0.471631206,0.028368794,-0.460992908,-0.017730496,-0.29787234,-0.024822695,-0.20212766,0.234042553,-0.397163121,0.131205674,-0.390070922,0.095744681,-0.290780142,0.102836879,-0.241134752
1,0,0,-0.154385965,-0.077192982,-0.273684211,-0.221052632,-0.273684211,-0.340350877,-0.164912281,-0.396491228,-0.115789474,-0.536842105,-0.143859649,-0.750877193,-0.143859649,-0.884210526,-0.136842105,-1,0.024561404,-0.529824561,-0.080701754,-0.550877193,-0.143859649,-0.389473684,-0.168421053,-0.284210526,0.140350877,-0.473684211,0,-0.431578947,-0.045614035,-0.270175439,-0.056140351,-0.18245614,0.235087719,-0.392982456,0.112280702,-0.368421053,0.070175439,-0.270175439,0.070175439,-0.221052632
1,0,0,-0.153583618,-0.085324232,-0.283276451,-0.232081911,-0.327645051,-0.368600683,-0.225255973,-0.399317406,-0.092150171,-0.539249147,-0.133105802,-0.754266212,-0.146757679,-0.887372014,-0.146757679,-1,0.037542662,-0.532423208,-0.116040956,-0.549488055,-0.153583618,-0.37883959,-0.150170648,-0.262798635,0.146757679,-0.484641638,-0.030716724,-0.436860068,-0.058020478,-0.290102389,-0.051194539,-0.197952218,0.232081911,-0.406143345,0.081911263,-0.37883959,0.04778157,-0.283276451,0.054607509,-0.228668942
1,0,0,-0.140468227,-0.090301003,-0.254180602,-0.230769231,-0.301003344,-0.364548495,-0.214046823,-0.421404682,-0.056856187,-0.538461538,-0.086956522,-0.752508361,-0.10367893,-0.886287625,-0.110367893,-1,0.066889632,-0.531772575,-0.107023411,-0.568561873,-0.150501672,-0.404682274,-0.150501672,-0.287625418,0.16722408,-0.481605351,-0.026755853,-0.448160535,-0.053511706,-0.2909699,-0.046822742,-0.200668896,0.244147157,-0.401337793,0.086956522,-0.377926421,0.053511706,-0.277591973,0.066889632,-0.224080268
1,0,0,-0.154605263,-0.082236842,-0.273026316,-0.223684211,-0.322368421,-0.355263158,-0.25,-0.411184211,-0.072368421,-0.536184211,-0.092105263,-0.756578947,-0.105263158,-0.888157895,-0.115131579,-1,0.055921053,-0.529605263,-0.125,-0.569078947,-0.174342105,-0.404605263,-0.174342105,-0.292763158,0.154605263,-0.483552632,-0.052631579,-0.440789474,-0.078947368,-0.282894737,-0.069078947,-0.194078947,0.233552632,-0.404605263,0.059210526,-0.375,0.029605263,-0.273026316,0.046052632,-0.220394737
1,0,0,-0.158064516,-0.083870968,-0.277419355,-0.222580645,-0.338709677,-0.338709677,-0.283870968,-0.4,-0.070967742,-0.538709677,-0.103225806,-0.751612903,-0.129032258,-0.887096774,-0.141935484,-1,0.051612903,-0.538709677,-0.148387097,-0.564516129,-0.2,-0.390322581,-0.190322581,-0.274193548,0.151612903,-0.493548387,-0.070967742,-0.448387097,-0.090322581,-0.296774194,-0.061290323,-0.209677419,0.225806452,-0.412903226,0.04516129,-0.383870968,0.019354839,-0.280645161,0.04516129,-0.225806452
1,0,0,-0.167721519,-0.082278481,-0.291139241,-0.212025316,-0.360759494,-0.329113924,-0.300632911,-0.417721519,-0.091772152,-0.534810127,-0.126582278,-0.753164557,-0.151898734,-0.889240506,-0.167721519,-1,0.034810127,-0.537974684,-0.148734177,-0.575949367,-0.215189873,-0.39556962,-0.21835443,-0.275316456,0.136075949,-0.496835443,-0.082278481,-0.443037975,-0.107594937,-0.275316456,-0.085443038,-0.183544304,0.212025316,-0.420886076,0.03164557,-0.382911392,0,-0.272151899,0.022151899,-0.21835443
1,0,0,-0.152173913,-0.086956522,-0.273291925,-0.226708075,-0.338509317,-0.347826087,-0.263975155,-0.416149068,-0.059006211,-0.540372671,-0.090062112,-0.751552795,-0.111801242,-0.888198758,-0.127329193,-1,0.065217391,-0.534161491,-0.124223602,-0.574534161,-0.195652174,-0.409937888,-0.201863354,-0.291925466,0.164596273,-0.48757764,-0.055900621,-0.456521739,-0.093167702,-0.291925466,-0.080745342,-0.198757764,0.242236025,-0.409937888,0.059006211,-0.385093168,0.02484472,-0.279503106,0.046583851,-0.220496894
1,0,0,-0.153846154,-0.083076923,-0.270769231,-0.224615385,-0.326153846,-0.347692308,-0.252307692,-0.415384615,-0.061538462,-0.532307692,-0.086153846,-0.753846154,-0.104615385,-0.889230769,-0.113846154,-1,0.067692308,-0.526153846,-0.110769231,-0.566153846,-0.175384615,-0.4,-0.184615385,-0.286153846,0.169230769,-0.476923077,-0.04,-0.436923077,-0.076923077,-0.28,-0.064615385,-0.193846154,0.249230769,-0.396923077,0.073846154,-0.366153846,0.04,-0.264615385,0.058461538,-0.215384615
1,0,0,-0.160377358,-0.088050314,-0.29245283,-0.235849057,-0.317610063,-0.380503145,-0.216981132,-0.437106918,-0.110062893,-0.531446541,-0.135220126,-0.751572327,-0.144654088,-0.886792453,-0.147798742,-1,0.025157233,-0.528301887,-0.097484277,-0.56918239,-0.147798742,-0.408805031,-0.157232704,-0.289308176,0.135220126,-0.477987421,-0.022012579,-0.437106918,-0.053459119,-0.295597484,-0.050314465,-0.204402516,0.226415094,-0.396226415,0.088050314,-0.364779874,0.056603774,-0.279874214,0.059748428,-0.229559748
1,0,0,-0.14893617,-0.082066869,-0.26443769,-0.237082067,-0.267477204,-0.373860182,-0.161094225,-0.419452888,-0.094224924,-0.522796353,-0.109422492,-0.747720365,-0.11550152,-0.887537994,-0.11550152,-1,0.042553191,-0.504559271,-0.048632219,-0.568389058,-0.094224924,-0.395136778,-0.103343465,-0.267477204,0.155015198,-0.449848024,0.030395137,-0.431610942,-0.003039514,-0.276595745,0,-0.188449848,0.258358663,-0.367781155,0.151975684,-0.367781155,0.118541033,-0.273556231,0.130699088,-0.23100304
1,0,0,-0.150306748,-0.073619632,-0.273006135,-0.217791411,-0.254601227,-0.346625767,-0.147239264,-0.414110429,-0.116564417,-0.521472393,-0.128834356,-0.742331288,-0.134969325,-0.880368098,-0.128834356,-1,0.030674847,-0.512269939,-0.036809816,-0.561349693,-0.088957055,-0.386503067,-0.101226994,-0.260736196,0.147239264,-0.457055215,0.04601227,-0.432515337,-0.003067485,-0.282208589,-0.006134969,-0.196319018,0.245398773,-0.380368098,0.156441718,-0.374233129,0.110429448,-0.27607362,0.110429448,-0.226993865
1,0,0,-0.154798762,-0.074303406,-0.269349845,-0.235294118,-0.235294118,-0.374613003,-0.13003096,-0.445820433,-0.13622291,-0.495356037,-0.145510836,-0.73374613,-0.148606811,-0.876160991,-0.139318885,-1,-0.003095975,-0.473684211,-0.030959752,-0.591331269,-0.077399381,-0.417956656,-0.089783282,-0.284829721,0.111455108,-0.421052632,0.058823529,-0.455108359,0.015479876,-0.297213622,0.00619195,-0.204334365,0.226006192,-0.349845201,0.170278638,-0.40247678,0.13003096,-0.306501548,0.123839009,-0.253869969
1,0,0,-0.156549521,-0.073482428,-0.261980831,-0.252396166,-0.201277955,-0.392971246,-0.076677316,-0.463258786,-0.14057508,-0.485623003,-0.146964856,-0.728434505,-0.137380192,-0.875399361,-0.124600639,-1,-0.009584665,-0.45686901,-0.028753994,-0.555910543,-0.063897764,-0.383386581,-0.076677316,-0.265175719,0.108626198,-0.405750799,0.07028754,-0.476038339,0.025559105,-0.300319489,0.009584665,-0.21086262,0.220447284,-0.341853035,0.172523962,-0.42172524,0.137380192,-0.313099042,0.134185304,-0.255591054
1,0,0,-0.153594771,-0.071895425,-0.251633987,-0.248366013,-0.176470588,-0.39869281,-0.055555556,-0.483660131,-0.150326797,-0.480392157,-0.156862745,-0.722222222,-0.147058824,-0.869281046,-0.133986928,-1,-0.019607843,-0.45751634,-0.022875817,-0.545751634,-0.049019608,-0.379084967,-0.065359477,-0.267973856,0.094771242,-0.411764706,0.08496732,-0.477124183,0.035947712,-0.307189542,0.009803922,-0.215686275,0.202614379,-0.349673203,0.183006536,-0.428104575,0.14379085,-0.320261438,0.124183007,-0.261437908
